sku_id,date,sales_units,promo_flag,category
SKU_015,2025-05-03,838,True,Category_1
SKU_015,2025-05-04,429,False,Category_1
SKU_015,2025-05-05,439,False,Category_1
SKU_015,2025-05-06,636,True,Category_1
SKU_015,2025-05-07,455,False,Category_1
SKU_015,2025-05-08,460,False,Category_1
SKU_015,2025-05-09,363,False,Category_1
SKU_015,2025-05-10,489,False,Category_1
SKU_015,2025-05-11,564,False,Category_1
SKU_015,2025-05-12,427,False,Category_1
SKU_015,2025-05-13,340,False,Category_1
SKU_015,2025-05-14,397,False,Category_1
SKU_015,2025-05-15,345,False,Category_1
SKU_015,2025-05-16,461,False,Category_1
SKU_015,2025-05-17,520,False,Category_1
SKU_015,2025-05-18,487,False,Category_1
SKU_015,2025-05-19,399,False,Category_1
SKU_015,2025-05-20,461,False,Category_1
SKU_015,2025-05-21,401,False,Category_1
SKU_015,2025-05-22,433,False,Category_1
SKU_015,2025-05-23,398,False,Category_1
SKU_015,2025-05-24,560,False,Category_1
SKU_015,2025-05-25,542,False,Category_1
SKU_015,2025-05-26,364,False,Category_1
SKU_015,2025-05-27,410,False,Category_1
SKU_015,2025-05-28,441,False,Category_1
SKU_015,2025-05-29,481,False,Category_1
SKU_015,2025-05-30,512,True,Category_1
SKU_015,2025-05-31,459,False,Category_1
SKU_015,2025-06-01,430,False,Category_1
SKU_015,2025-06-02,374,False,Category_1
SKU_015,2025-06-03,407,False,Category_1
SKU_015,2025-06-04,356,False,Category_1
SKU_015,2025-06-05,413,False,Category_1
SKU_015,2025-06-06,370,False,Category_1
SKU_015,2025-06-07,470,False,Category_1
SKU_015,2025-06-08,682,True,Category_1
SKU_015,2025-06-09,369,False,Category_1
SKU_015,2025-06-10,361,False,Category_1
SKU_015,2025-06-11,393,False,Category_1
SKU_015,2025-06-12,523,True,Category_1
SKU_015,2025-06-13,371,False,Category_1
SKU_015,2025-06-14,479,False,Category_1
SKU_015,2025-06-15,460,False,Category_1
SKU_015,2025-06-16,363,False,Category_1
SKU_015,2025-06-17,457,True,Category_1
SKU_015,2025-06-18,411,False,Category_1
SKU_015,2025-06-19,345,False,Category_1
SKU_015,2025-06-20,410,False,Category_1
SKU_015,2025-06-21,426,False,Category_1
SKU_015,2025-06-22,673,True,Category_1
SKU_015,2025-06-23,419,False,Category_1
SKU_015,2025-06-24,394,False,Category_1
SKU_015,2025-06-25,518,True,Category_1
SKU_015,2025-06-26,365,False,Category_1
SKU_015,2025-06-27,357,False,Category_1
SKU_015,2025-06-28,445,False,Category_1
SKU_015,2025-06-29,456,False,Category_1
SKU_015,2025-06-30,289,False,Category_1
SKU_015,2025-07-01,416,False,Category_1
SKU_015,2025-07-02,335,False,Category_1
SKU_015,2025-07-03,378,False,Category_1
SKU_015,2025-07-04,359,False,Category_1
SKU_015,2025-07-05,490,False,Category_1
SKU_015,2025-07-06,415,False,Category_1
SKU_015,2025-07-07,356,False,Category_1
SKU_015,2025-07-08,289,False,Category_1
SKU_015,2025-07-09,338,False,Category_1
SKU_015,2025-07-10,366,False,Category_1
SKU_015,2025-07-11,343,False,Category_1
SKU_015,2025-07-12,348,False,Category_1
SKU_015,2025-07-13,437,False,Category_1
SKU_015,2025-07-14,403,False,Category_1
SKU_015,2025-07-15,313,False,Category_1
SKU_015,2025-07-16,497,True,Category_1
SKU_015,2025-07-17,319,False,Category_1
SKU_015,2025-07-18,271,False,Category_1
SKU_015,2025-07-19,420,False,Category_1
SKU_015,2025-07-20,365,False,Category_1
SKU_015,2025-07-21,467,True,Category_1
SKU_015,2025-07-22,331,False,Category_1
SKU_015,2025-07-23,284,False,Category_1
SKU_015,2025-07-24,277,False,Category_1
SKU_015,2025-07-25,320,False,Category_1
SKU_015,2025-07-26,416,False,Category_1
SKU_015,2025-07-27,330,False,Category_1
SKU_015,2025-07-28,302,False,Category_1
SKU_015,2025-07-29,320,False,Category_1
SKU_015,2025-07-30,346,False,Category_1
SKU_015,2025-07-31,287,False,Category_1
SKU_015,2025-08-01,283,False,Category_1
SKU_015,2025-08-02,597,True,Category_1
SKU_015,2025-08-03,344,False,Category_1
SKU_015,2025-08-04,300,False,Category_1
SKU_015,2025-08-05,298,False,Category_1
SKU_015,2025-08-06,268,False,Category_1
SKU_015,2025-08-07,435,True,Category_1
SKU_015,2025-08-08,286,False,Category_1
SKU_015,2025-08-09,297,False,Category_1
SKU_015,2025-08-10,499,True,Category_1
SKU_015,2025-08-11,286,False,Category_1
SKU_015,2025-08-12,289,False,Category_1
SKU_015,2025-08-13,299,False,Category_1
SKU_015,2025-08-14,268,False,Category_1
SKU_015,2025-08-15,283,False,Category_1
SKU_015,2025-08-16,297,False,Category_1
SKU_015,2025-08-17,339,False,Category_1
SKU_015,2025-08-18,303,False,Category_1
SKU_015,2025-08-19,263,False,Category_1
SKU_015,2025-08-20,249,False,Category_1
SKU_015,2025-08-21,269,False,Category_1
SKU_015,2025-08-22,264,False,Category_1
SKU_015,2025-08-23,342,False,Category_1
SKU_015,2025-08-24,331,False,Category_1
SKU_015,2025-08-25,283,False,Category_1
SKU_015,2025-08-26,247,False,Category_1
SKU_015,2025-08-27,267,False,Category_1
SKU_015,2025-08-28,236,False,Category_1
SKU_015,2025-08-29,227,False,Category_1
SKU_015,2025-08-30,261,False,Category_1
SKU_015,2025-08-31,300,False,Category_1
SKU_015,2025-09-01,229,False,Category_1
SKU_015,2025-09-02,213,False,Category_1
SKU_015,2025-09-03,248,False,Category_1
SKU_015,2025-09-04,280,False,Category_1
SKU_015,2025-09-05,381,True,Category_1
SKU_015,2025-09-06,320,False,Category_1
SKU_015,2025-09-07,385,True,Category_1
SKU_015,2025-09-08,275,False,Category_1
SKU_015,2025-09-09,241,False,Category_1
SKU_015,2025-09-10,224,False,Category_1
SKU_015,2025-09-11,274,False,Category_1
SKU_015,2025-09-12,277,False,Category_1
SKU_015,2025-09-13,304,False,Category_1
SKU_015,2025-09-14,318,False,Category_1
SKU_015,2025-09-15,237,False,Category_1
SKU_015,2025-09-16,242,False,Category_1
SKU_015,2025-09-17,247,False,Category_1
SKU_015,2025-09-18,235,False,Category_1
SKU_015,2025-09-19,249,False,Category_1
SKU_015,2025-09-20,286,False,Category_1
SKU_015,2025-09-21,296,False,Category_1
SKU_015,2025-09-22,256,False,Category_1
SKU_015,2025-09-23,265,False,Category_1
SKU_015,2025-09-24,234,False,Category_1
SKU_015,2025-09-25,263,False,Category_1
SKU_015,2025-09-26,266,False,Category_1
SKU_015,2025-09-27,313,False,Category_1
SKU_015,2025-09-28,309,False,Category_1
SKU_015,2025-09-29,243,False,Category_1
SKU_015,2025-09-30,246,False,Category_1
SKU_015,2025-10-01,370,True,Category_1
SKU_015,2025-10-02,206,False,Category_1
SKU_015,2025-10-03,366,True,Category_1
SKU_015,2025-10-04,301,False,Category_1
SKU_015,2025-10-05,285,False,Category_1
SKU_015,2025-10-06,295,False,Category_1
SKU_015,2025-10-07,262,False,Category_1
SKU_015,2025-10-08,367,True,Category_1
SKU_015,2025-10-09,258,False,Category_1
SKU_015,2025-10-10,285,False,Category_1
SKU_015,2025-10-11,237,False,Category_1
SKU_015,2025-10-12,434,True,Category_1
SKU_015,2025-10-13,257,False,Category_1
SKU_015,2025-10-14,238,False,Category_1
SKU_015,2025-10-15,281,False,Category_1
SKU_015,2025-10-16,285,False,Category_1
SKU_015,2025-10-17,252,False,Category_1
SKU_015,2025-10-18,253,False,Category_1
SKU_015,2025-10-19,449,True,Category_1
SKU_015,2025-10-20,342,True,Category_1
SKU_015,2025-10-21,367,True,Category_1
SKU_015,2025-10-22,210,False,Category_1
SKU_015,2025-10-23,286,False,Category_1
SKU_015,2025-10-24,241,False,Category_1
SKU_015,2025-10-25,255,False,Category_1
SKU_015,2025-10-26,300,False,Category_1
SKU_015,2025-10-27,357,True,Category_1
SKU_015,2025-10-28,253,False,Category_1
SKU_015,2025-10-29,239,False,Category_1
SKU_015,2025-10-30,227,False,Category_1
SKU_015,2025-10-31,265,False,Category_1
SKU_015,2025-11-01,312,False,Category_1
SKU_015,2025-11-02,307,False,Category_1
SKU_015,2025-11-03,346,True,Category_1
SKU_015,2025-11-04,238,False,Category_1
SKU_015,2025-11-05,437,True,Category_1
SKU_015,2025-11-06,233,False,Category_1
SKU_015,2025-11-07,239,False,Category_1
SKU_015,2025-11-08,294,False,Category_1
SKU_015,2025-11-09,329,False,Category_1
SKU_015,2025-11-10,214,False,Category_1
SKU_015,2025-11-11,433,True,Category_1
SKU_015,2025-11-12,203,False,Category_1
SKU_015,2025-11-13,290,False,Category_1
SKU_015,2025-11-14,242,False,Category_1
SKU_015,2025-11-15,346,False,Category_1
SKU_015,2025-11-16,304,False,Category_1
SKU_015,2025-11-17,261,False,Category_1
SKU_015,2025-11-18,287,False,Category_1
SKU_015,2025-11-19,286,False,Category_1
SKU_015,2025-11-20,291,False,Category_1
SKU_015,2025-11-21,306,False,Category_1
SKU_015,2025-11-22,318,False,Category_1
SKU_015,2025-11-23,321,False,Category_1
SKU_015,2025-11-24,299,False,Category_1
SKU_015,2025-11-25,351,True,Category_1
SKU_015,2025-11-26,277,False,Category_1
SKU_015,2025-11-27,297,False,Category_1
SKU_015,2025-11-28,260,False,Category_1
SKU_015,2025-11-29,379,False,Category_1
SKU_015,2025-11-30,380,False,Category_1
SKU_015,2025-12-01,260,False,Category_1
SKU_015,2025-12-02,254,False,Category_1
SKU_015,2025-12-03,248,False,Category_1
SKU_015,2025-12-04,316,False,Category_1
SKU_015,2025-12-05,305,False,Category_1
SKU_015,2025-12-06,395,False,Category_1
SKU_015,2025-12-07,390,False,Category_1
SKU_015,2025-12-08,369,False,Category_1
SKU_015,2025-12-09,304,False,Category_1
SKU_015,2025-12-10,291,False,Category_1
SKU_015,2025-12-11,342,False,Category_1
SKU_015,2025-12-12,295,False,Category_1
SKU_015,2025-12-13,401,False,Category_1
SKU_015,2025-12-14,336,False,Category_1
SKU_015,2025-12-15,288,False,Category_1
SKU_015,2025-12-16,293,False,Category_1
SKU_015,2025-12-17,325,False,Category_1
SKU_015,2025-12-18,225,False,Category_1
SKU_015,2025-12-19,285,False,Category_1
SKU_015,2025-12-20,333,False,Category_1
SKU_015,2025-12-21,386,False,Category_1
SKU_015,2025-12-22,342,False,Category_1
SKU_015,2025-12-23,296,False,Category_1
SKU_015,2025-12-24,384,False,Category_1
SKU_015,2025-12-25,322,False,Category_1
SKU_015,2025-12-26,516,True,Category_1
SKU_015,2025-12-27,398,False,Category_1
SKU_015,2025-12-28,388,False,Category_1
SKU_015,2025-12-29,372,False,Category_1
SKU_015,2025-12-30,363,False,Category_1
SKU_016,2024-01-01,537,True,Category_2
SKU_016,2024-01-02,345,False,Category_2
SKU_016,2024-01-03,362,False,Category_2
SKU_016,2024-01-04,370,False,Category_2
SKU_016,2024-01-05,357,False,Category_2
SKU_016,2024-01-06,410,False,Category_2
SKU_016,2024-01-07,454,False,Category_2
SKU_016,2024-01-08,393,False,Category_2
SKU_016,2024-01-09,389,False,Category_2
SKU_016,2024-01-10,340,False,Category_2
SKU_016,2024-01-11,447,False,Category_2
SKU_016,2024-01-12,460,False,Category_2
SKU_016,2024-01-13,493,False,Category_2
SKU_016,2024-01-14,505,False,Category_2
SKU_016,2024-01-15,599,True,Category_2
SKU_016,2024-01-16,406,False,Category_2
SKU_016,2024-01-17,330,False,Category_2
SKU_016,2024-01-18,392,False,Category_2
SKU_016,2024-01-19,394,False,Category_2
SKU_016,2024-01-20,572,False,Category_2
SKU_016,2024-01-21,702,True,Category_2
SKU_016,2024-01-22,470,False,Category_2
SKU_016,2024-01-23,406,False,Category_2
SKU_016,2024-01-24,389,False,Category_2
SKU_016,2024-01-25,344,False,Category_2
SKU_016,2024-01-26,423,False,Category_2
SKU_016,2024-01-27,457,False,Category_2
SKU_016,2024-01-28,424,False,Category_2
SKU_016,2024-01-29,441,False,Category_2
SKU_016,2024-01-30,432,False,Category_2
SKU_016,2024-01-31,437,False,Category_2
SKU_016,2024-02-01,631,True,Category_2
SKU_016,2024-02-02,394,False,Category_2
SKU_016,2024-02-03,458,False,Category_2
SKU_016,2024-02-04,586,False,Category_2
SKU_016,2024-02-05,456,False,Category_2
SKU_016,2024-02-06,470,False,Category_2
SKU_016,2024-02-07,423,False,Category_2
SKU_016,2024-02-08,398,False,Category_2
SKU_016,2024-02-09,395,False,Category_2
SKU_016,2024-02-10,525,False,Category_2
SKU_016,2024-02-11,484,False,Category_2
SKU_016,2024-02-12,362,False,Category_2
SKU_016,2024-02-13,463,False,Category_2
SKU_016,2024-02-14,482,False,Category_2
SKU_016,2024-02-15,418,False,Category_2
SKU_016,2024-02-16,564,True,Category_2
SKU_016,2024-02-17,541,False,Category_2
SKU_016,2024-02-18,526,False,Category_2
SKU_016,2024-02-19,645,True,Category_2
SKU_016,2024-02-20,467,False,Category_2
SKU_016,2024-02-21,454,False,Category_2
SKU_016,2024-02-22,467,False,Category_2
SKU_016,2024-02-23,454,False,Category_2
SKU_016,2024-02-24,503,False,Category_2
SKU_016,2024-02-25,500,False,Category_2
SKU_016,2024-02-26,455,False,Category_2
SKU_016,2024-02-27,496,False,Category_2
SKU_016,2024-02-28,461,False,Category_2
SKU_016,2024-02-29,428,False,Category_2
SKU_016,2024-03-01,466,False,Category_2
SKU_016,2024-03-02,562,False,Category_2
SKU_016,2024-03-03,512,False,Category_2
SKU_016,2024-03-04,551,False,Category_2
SKU_016,2024-03-05,501,False,Category_2
SKU_016,2024-03-06,456,False,Category_2
SKU_016,2024-03-07,549,False,Category_2
SKU_016,2024-03-08,720,True,Category_2
SKU_016,2024-03-09,572,False,Category_2
SKU_016,2024-03-10,636,False,Category_2
SKU_016,2024-03-11,759,True,Category_2
SKU_016,2024-03-12,489,False,Category_2
SKU_016,2024-03-13,449,False,Category_2
SKU_016,2024-03-14,468,False,Category_2
SKU_016,2024-03-15,462,False,Category_2
SKU_016,2024-03-16,529,False,Category_2
SKU_016,2024-03-17,696,False,Category_2
SKU_016,2024-03-18,511,False,Category_2
SKU_016,2024-03-19,462,False,Category_2
SKU_016,2024-03-20,489,False,Category_2
SKU_016,2024-03-21,465,False,Category_2
SKU_016,2024-03-22,436,False,Category_2
SKU_016,2024-03-23,470,False,Category_2
SKU_016,2024-03-24,890,True,Category_2
SKU_016,2024-03-25,474,False,Category_2
SKU_016,2024-03-26,527,False,Category_2
SKU_016,2024-03-27,673,True,Category_2
SKU_016,2024-03-28,528,False,Category_2
SKU_016,2024-03-29,801,True,Category_2
SKU_016,2024-03-30,732,True,Category_2
SKU_016,2024-03-31,624,False,Category_2
SKU_016,2024-04-01,511,False,Category_2
SKU_016,2024-04-02,471,False,Category_2
SKU_016,2024-04-03,527,False,Category_2
SKU_016,2024-04-04,518,False,Category_2
SKU_016,2024-04-05,480,False,Category_2
SKU_016,2024-04-06,485,False,Category_2
SKU_016,2024-04-07,832,True,Category_2
SKU_016,2024-04-08,520,False,Category_2
SKU_016,2024-04-09,732,True,Category_2
SKU_016,2024-04-10,452,False,Category_2
SKU_016,2024-04-11,713,True,Category_2
SKU_016,2024-04-12,717,True,Category_2
SKU_016,2024-04-13,521,False,Category_2
SKU_016,2024-04-14,540,False,Category_2
SKU_016,2024-04-15,576,False,Category_2
SKU_016,2024-04-16,358,False,Category_2
SKU_016,2024-04-17,472,False,Category_2
SKU_016,2024-04-18,774,True,Category_2
SKU_016,2024-04-19,470,False,Category_2
SKU_016,2024-04-20,531,False,Category_2
SKU_016,2024-04-21,816,True,Category_2
SKU_016,2024-04-22,555,False,Category_2
SKU_016,2024-04-23,497,False,Category_2
SKU_016,2024-04-24,494,False,Category_2
SKU_016,2024-04-25,461,False,Category_2
SKU_016,2024-04-26,476,False,Category_2
SKU_016,2024-04-27,504,False,Category_2
SKU_016,2024-04-28,664,False,Category_2
SKU_016,2024-04-29,856,True,Category_2
SKU_016,2024-04-30,495,False,Category_2
SKU_016,2024-05-01,462,False,Category_2
SKU_016,2024-05-02,467,False,Category_2
SKU_016,2024-05-03,481,False,Category_2
SKU_016,2024-05-04,496,False,Category_2
SKU_016,2024-05-05,533,False,Category_2
SKU_016,2024-05-06,620,True,Category_2
SKU_016,2024-05-07,487,False,Category_2
SKU_016,2024-05-08,397,False,Category_2
SKU_016,2024-05-09,413,False,Category_2
SKU_016,2024-05-10,734,True,Category_2
SKU_016,2024-05-11,553,False,Category_2
SKU_016,2024-05-12,631,False,Category_2
SKU_016,2024-05-13,435,False,Category_2
SKU_016,2024-05-14,440,False,Category_2
SKU_016,2024-05-15,509,False,Category_2
SKU_016,2024-05-16,494,False,Category_2
SKU_016,2024-05-17,481,False,Category_2
SKU_016,2024-05-18,492,False,Category_2
SKU_016,2024-05-19,495,False,Category_2
SKU_016,2024-05-20,436,False,Category_2
SKU_016,2024-05-21,433,False,Category_2
SKU_016,2024-05-22,289,False,Category_2
SKU_016,2024-05-23,404,False,Category_2
SKU_016,2024-05-24,418,False,Category_2
SKU_016,2024-05-25,516,False,Category_2
SKU_016,2024-05-26,571,False,Category_2
SKU_016,2024-05-27,486,False,Category_2
SKU_016,2024-05-28,455,False,Category_2
SKU_016,2024-05-29,366,False,Category_2
SKU_016,2024-05-30,475,False,Category_2
SKU_016,2024-05-31,450,False,Category_2
SKU_016,2024-06-01,550,False,Category_2
SKU_016,2024-06-02,706,True,Category_2
SKU_016,2024-06-03,479,False,Category_2
SKU_016,2024-06-04,408,False,Category_2
SKU_016,2024-06-05,384,False,Category_2
SKU_016,2024-06-06,443,False,Category_2
SKU_016,2024-06-07,408,False,Category_2
SKU_016,2024-06-08,522,False,Category_2
SKU_016,2024-06-09,471,False,Category_2
SKU_016,2024-06-10,545,True,Category_2
SKU_016,2024-06-11,388,False,Category_2
SKU_016,2024-06-12,352,False,Category_2
SKU_016,2024-06-13,427,False,Category_2
SKU_016,2024-06-14,308,False,Category_2
SKU_016,2024-06-15,529,False,Category_2
SKU_016,2024-06-16,628,True,Category_2
SKU_016,2024-06-17,431,False,Category_2
SKU_016,2024-06-18,412,False,Category_2
SKU_016,2024-06-19,315,False,Category_2
SKU_016,2024-06-20,395,False,Category_2
SKU_016,2024-06-21,336,False,Category_2
SKU_016,2024-06-22,469,False,Category_2
SKU_016,2024-06-23,429,False,Category_2
SKU_016,2024-06-24,308,False,Category_2
SKU_016,2024-06-25,396,False,Category_2
SKU_016,2024-06-26,373,False,Category_2
SKU_016,2024-06-27,374,False,Category_2
SKU_016,2024-06-28,307,False,Category_2
SKU_016,2024-06-29,363,False,Category_2
SKU_016,2024-06-30,430,False,Category_2
SKU_016,2024-07-01,401,False,Category_2
SKU_016,2024-07-02,390,False,Category_2
SKU_016,2024-07-03,379,False,Category_2
SKU_016,2024-07-04,407,False,Category_2
SKU_016,2024-07-05,338,False,Category_2
SKU_016,2024-07-06,451,False,Category_2
SKU_016,2024-07-07,360,False,Category_2
SKU_016,2024-07-08,434,False,Category_2
SKU_016,2024-07-09,325,False,Category_2
SKU_016,2024-07-10,365,False,Category_2
SKU_016,2024-07-11,406,False,Category_2
SKU_016,2024-07-12,333,False,Category_2
SKU_016,2024-07-13,430,False,Category_2
SKU_016,2024-07-14,418,False,Category_2
SKU_016,2024-07-15,326,False,Category_2
SKU_016,2024-07-16,317,False,Category_2
SKU_016,2024-07-17,297,False,Category_2
SKU_016,2024-07-18,246,False,Category_2
SKU_016,2024-07-19,327,False,Category_2
SKU_016,2024-07-20,369,False,Category_2
SKU_016,2024-07-21,280,False,Category_2
SKU_016,2024-07-22,302,False,Category_2
SKU_016,2024-07-23,345,False,Category_2
SKU_016,2024-07-24,327,False,Category_2
SKU_016,2024-07-25,355,False,Category_2
SKU_016,2024-07-26,307,False,Category_2
SKU_016,2024-07-27,340,False,Category_2
SKU_016,2024-07-28,404,False,Category_2
SKU_016,2024-07-29,336,False,Category_2
SKU_016,2024-07-30,322,False,Category_2
SKU_016,2024-07-31,287,False,Category_2
SKU_016,2024-08-01,311,False,Category_2
SKU_016,2024-08-02,273,False,Category_2
SKU_016,2024-08-03,342,False,Category_2
SKU_016,2024-08-04,410,False,Category_2
SKU_016,2024-08-05,288,False,Category_2
SKU_016,2024-08-06,330,False,Category_2
SKU_016,2024-08-07,311,False,Category_2
SKU_016,2024-08-08,349,False,Category_2
SKU_016,2024-08-09,373,True,Category_2
SKU_016,2024-08-10,366,False,Category_2
SKU_016,2024-08-11,362,False,Category_2
SKU_016,2024-08-12,248,False,Category_2
SKU_016,2024-08-13,272,False,Category_2
SKU_016,2024-08-14,282,False,Category_2
SKU_016,2024-08-15,350,False,Category_2
SKU_016,2024-08-16,270,False,Category_2
SKU_016,2024-08-17,460,True,Category_2
SKU_016,2024-08-18,295,False,Category_2
SKU_016,2024-08-19,240,False,Category_2
SKU_016,2024-08-20,344,False,Category_2
SKU_016,2024-08-21,286,False,Category_2
SKU_016,2024-08-22,253,False,Category_2
SKU_016,2024-08-23,474,True,Category_2
SKU_016,2024-08-24,394,False,Category_2
SKU_016,2024-08-25,301,False,Category_2
SKU_016,2024-08-26,263,False,Category_2
SKU_016,2024-08-27,306,False,Category_2
SKU_016,2024-08-28,292,False,Category_2
SKU_016,2024-08-29,401,True,Category_2
SKU_016,2024-08-30,303,False,Category_2
SKU_016,2024-08-31,274,False,Category_2
SKU_016,2024-09-01,236,False,Category_2
SKU_016,2024-09-02,238,False,Category_2
SKU_016,2024-09-03,248,False,Category_2
SKU_016,2024-09-04,244,False,Category_2
SKU_016,2024-09-05,210,False,Category_2
SKU_016,2024-09-06,254,False,Category_2
SKU_016,2024-09-07,334,False,Category_2
SKU_016,2024-09-08,515,True,Category_2
SKU_016,2024-09-09,283,False,Category_2
SKU_016,2024-09-10,290,False,Category_2
SKU_016,2024-09-11,272,False,Category_2
SKU_016,2024-09-12,246,False,Category_2
SKU_016,2024-09-13,214,False,Category_2
SKU_016,2024-09-14,256,False,Category_2
SKU_016,2024-09-15,314,False,Category_2
SKU_016,2024-09-16,235,False,Category_2
SKU_016,2024-09-17,260,False,Category_2
SKU_016,2024-09-18,227,False,Category_2
SKU_016,2024-09-19,291,False,Category_2
SKU_016,2024-09-20,248,False,Category_2
SKU_016,2024-09-21,299,False,Category_2
SKU_016,2024-09-22,302,False,Category_2
SKU_016,2024-09-23,181,False,Category_2
SKU_016,2024-09-24,286,False,Category_2
SKU_016,2024-09-25,228,False,Category_2
SKU_016,2024-09-26,251,False,Category_2
SKU_016,2024-09-27,256,False,Category_2
SKU_016,2024-09-28,281,False,Category_2
SKU_016,2024-09-29,324,False,Category_2
SKU_016,2024-09-30,281,False,Category_2
SKU_016,2024-10-01,210,False,Category_2
SKU_016,2024-10-02,272,False,Category_2
SKU_016,2024-10-03,206,False,Category_2
SKU_016,2024-10-04,234,False,Category_2
SKU_016,2024-10-05,434,True,Category_2
SKU_016,2024-10-06,290,False,Category_2
SKU_016,2024-10-07,287,False,Category_2
SKU_016,2024-10-08,243,False,Category_2
SKU_016,2024-10-09,244,False,Category_2
SKU_016,2024-10-10,222,False,Category_2
SKU_016,2024-10-11,264,False,Category_2
SKU_016,2024-10-12,301,False,Category_2
SKU_016,2024-10-13,323,False,Category_2
SKU_016,2024-10-14,223,False,Category_2
SKU_016,2024-10-15,303,False,Category_2
SKU_016,2024-10-16,278,False,Category_2
SKU_016,2024-10-17,352,False,Category_2
SKU_016,2024-10-18,260,False,Category_2
SKU_016,2024-10-19,343,False,Category_2
SKU_016,2024-10-20,368,False,Category_2
SKU_016,2024-10-21,269,False,Category_2
SKU_016,2024-10-22,257,False,Category_2
SKU_016,2024-10-23,250,False,Category_2
SKU_016,2024-10-24,255,False,Category_2
SKU_016,2024-10-25,268,False,Category_2
SKU_016,2024-10-26,310,False,Category_2
SKU_016,2024-10-27,340,False,Category_2
SKU_016,2024-10-28,304,False,Category_2
SKU_016,2024-10-29,236,False,Category_2
SKU_016,2024-10-30,237,False,Category_2
SKU_016,2024-10-31,257,False,Category_2
SKU_016,2024-11-01,223,False,Category_2
SKU_016,2024-11-02,379,False,Category_2
SKU_016,2024-11-03,363,False,Category_2
SKU_016,2024-11-04,267,False,Category_2
SKU_016,2024-11-05,407,True,Category_2
SKU_016,2024-11-06,284,False,Category_2
SKU_016,2024-11-07,382,True,Category_2
SKU_016,2024-11-08,268,False,Category_2
SKU_016,2024-11-09,310,False,Category_2
SKU_016,2024-11-10,337,False,Category_2
SKU_016,2024-11-11,283,False,Category_2
SKU_016,2024-11-12,278,False,Category_2
SKU_016,2024-11-13,312,False,Category_2
SKU_016,2024-11-14,281,False,Category_2
SKU_016,2024-11-15,284,False,Category_2
SKU_016,2024-11-16,294,False,Category_2
SKU_016,2024-11-17,369,False,Category_2
SKU_016,2024-11-18,294,False,Category_2
SKU_016,2024-11-19,314,False,Category_2
SKU_016,2024-11-20,267,False,Category_2
SKU_016,2024-11-21,262,False,Category_2
SKU_016,2024-11-22,288,False,Category_2
SKU_016,2024-11-23,290,False,Category_2
SKU_016,2024-11-24,420,False,Category_2
SKU_016,2024-11-25,292,False,Category_2
SKU_016,2024-11-26,231,False,Category_2
SKU_016,2024-11-27,288,False,Category_2
SKU_016,2024-11-28,299,False,Category_2
SKU_016,2024-11-29,351,False,Category_2
SKU_016,2024-11-30,371,False,Category_2
SKU_016,2024-12-01,320,False,Category_2
SKU_016,2024-12-02,322,False,Category_2
SKU_016,2024-12-03,471,True,Category_2
SKU_016,2024-12-04,308,False,Category_2
SKU_016,2024-12-05,305,False,Category_2
SKU_016,2024-12-06,521,True,Category_2
SKU_016,2024-12-07,384,False,Category_2
SKU_016,2024-12-08,383,False,Category_2
SKU_016,2024-12-09,361,False,Category_2
SKU_016,2024-12-10,527,True,Category_2
SKU_016,2024-12-11,339,False,Category_2
SKU_016,2024-12-12,306,False,Category_2
SKU_016,2024-12-13,320,False,Category_2
SKU_016,2024-12-14,395,False,Category_2
SKU_016,2024-12-15,349,False,Category_2
SKU_016,2024-12-16,319,False,Category_2
SKU_016,2024-12-17,339,False,Category_2
SKU_016,2024-12-18,359,False,Category_2
SKU_016,2024-12-19,359,False,Category_2
SKU_016,2024-12-20,287,False,Category_2
SKU_016,2024-12-21,399,False,Category_2
SKU_016,2024-12-22,383,False,Category_2
SKU_016,2024-12-23,285,False,Category_2
SKU_016,2024-12-24,345,False,Category_2
SKU_016,2024-12-25,334,False,Category_2
SKU_016,2024-12-26,354,False,Category_2
SKU_016,2024-12-27,375,False,Category_2
SKU_016,2024-12-28,445,False,Category_2
SKU_016,2024-12-29,514,False,Category_2
SKU_016,2024-12-30,367,False,Category_2
SKU_016,2024-12-31,414,False,Category_2
SKU_016,2025-01-01,327,False,Category_2
SKU_016,2025-01-02,380,False,Category_2
SKU_016,2025-01-03,343,False,Category_2
SKU_016,2025-01-04,434,False,Category_2
SKU_016,2025-01-05,485,False,Category_2
SKU_016,2025-01-06,365,False,Category_2
SKU_016,2025-01-07,415,False,Category_2
SKU_016,2025-01-08,353,False,Category_2
SKU_016,2025-01-09,339,False,Category_2
SKU_016,2025-01-10,390,False,Category_2
SKU_016,2025-01-11,473,False,Category_2
SKU_016,2025-01-12,448,False,Category_2
SKU_016,2025-01-13,412,False,Category_2
SKU_016,2025-01-14,314,False,Category_2
SKU_016,2025-01-15,354,False,Category_2
SKU_016,2025-01-16,410,False,Category_2
SKU_016,2025-01-17,386,False,Category_2
SKU_016,2025-01-18,446,False,Category_2
SKU_016,2025-01-19,728,True,Category_2
SKU_016,2025-01-20,438,False,Category_2
SKU_016,2025-01-21,416,False,Category_2
SKU_016,2025-01-22,434,False,Category_2
SKU_016,2025-01-23,422,False,Category_2
SKU_016,2025-01-24,457,False,Category_2
SKU_016,2025-01-25,466,False,Category_2
SKU_016,2025-01-26,815,True,Category_2
SKU_016,2025-01-27,347,False,Category_2
